pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,pose
681,pushups_down,53.80928,12.977884,-6.5640516,55.34971,9.602149,-4.1838474,55.2955,9.254719,-4.1865525,55.22568,8.901366,-4.201847,55.310925,9.504795,-12.571016,55.25432,9.029509,-12.575446,55.172157,8.517206,-12.587026,53.33805,4.512488,11.427428,53.140224,4.521304,-26.907053,51.378735,12.876553,0.19810733,51.422127,12.877351,-11.0324745,39.04563,-10.02201,38.005558,40.391468,0.5483836,-46.390965,29.920391,-16.083134,104.06232,29.171967,-7.028339,-98.857155,33.177162,1.8654869,158.92644,37.786793,25.166714,-142.2765,35.60954,3.1346269,170.11768,42.882603,27.378681,-153.93846,36.295376,4.5668106,162.49104,42.98333,25.96091,-149.16385,35.55131,5.3605494,157.23482,41.56992,24.888136,-141.30547,0.5635207,-4.6297774,26.375929,-0.5635017,4.6297965,-26.375929,-26.771387,2.3824155,27.705973,-28.265528,13.368729,-22.976988,-53.26535,-4.2083554,42.667618,-56.534767,0.1827501,-13.366786,-57.33276,-10.023152,42.910156,-60.41795,-6.979405,-13.178913,-57.17255,10.900326,30.439642,-59.10871,15.78517,-29.252699
682,pushups_down,54.494476,20.451458,7.9524927,56.384422,16.100151,10.772335,56.34099,15.565494,10.7675495,56.318794,15.056941,10.766767,56.483173,15.9342375,1.4124514,56.51949,15.276234,1.4036124,56.581425,14.59392,1.3984702,54.4137,9.597139,28.153376,54.61853,9.550073,-14.3048,52.208454,19.66809,15.516968,52.39724,19.867514,3.1544797,38.377987,-6.839539,53.338535,41.58759,4.4936357,-35.05871,25.205845,-13.600842,76.057076,29.86969,-0.30011234,-81.075645,27.28672,8.081971,79.50613,33.95139,28.751352,-117.50658,30.896318,9.81714,82.608444,38.07386,32.277973,-128.7014,32.15828,11.253849,74.79715,39.35553,30.797022,-121.88856,31.23238,11.587955,76.12647,37.736244,29.26412,-115.37559,0.5444832,-5.174275,28.819489,-0.5445034,5.174295,-28.819489,-30.257439,1.9673537,27.691624,-33.672813,12.176237,-25.468716,-60.15814,-2.0891457,37.25214,-66.122375,2.9100366,-23.43092,-67.49007,-8.006338,36.887627,-72.720505,-2.492288,-24.35427,-62.6261,15.115446,23.15836,-66.68571,22.554886,-44.101845
683,pushups_down,-52.051727,2.9555492,-72.60736,-52.72825,-0.97236073,-72.56728,-52.16395,-2.2077012,-72.61942,-51.602318,-3.4497042,-72.7099,-53.69994,2.0696268,-72.45488,-53.78846,3.4734879,-72.44475,-53.87413,4.863667,-72.459564,-46.653893,-5.1985574,-61.84678,-50.84252,8.674444,-61.77239,-48.710297,4.9263215,-67.30002,-49.797745,9.870231,-67.357895,-35.44928,6.6631317,-60.478634,-39.867336,20.307312,-33.773624,-25.940863,-1.421363,-47.711113,-32.34616,14.20744,-19.681362,-30.251905,0.34998494,-29.108816,-37.54946,15.460199,-11.23918,-31.669682,0.0119811585,-32.313934,-39.973305,13.987425,-9.726228,-33.431534,0.32834432,-30.038265,-39.996937,18.075104,-12.694052,-32.709,0.94737345,-27.664345,-38.79817,17.83326,-12.311062,1.5263981,-4.9059935,-11.539187,-1.5263903,4.906001,11.539187,18.627743,-4.112372,22.669394,16.150843,6.0557184,54.02419,33.73017,-8.677961,80.59752,30.833057,-5.9242287,103.17514,35.86053,-11.795454,87.1319,32.263283,-9.843225,109.28864,38.42885,-1.2539606,87.889015,37.107117,-2.8735602,110.12143
684,pushups_down,36.81845,9.122396,-87.410095,41.460316,10.300222,-92.75448,42.161068,10.436191,-92.76705,41.447647,3.5648086,-92.79558,38.981266,11.836571,-89.408585,38.395504,6.975139,-89.41349,38.104023,7.751609,-89.45433,42.287384,2.9553597,-94.80724,37.38494,10.725388,-79.70425,35.56966,9.298916,-85.492256,34.73863,6.817738,-81.284294,44.72253,-13.118458,-83.70878,32.396706,34.393505,-47.385983,50.460594,-26.02855,-75.962234,36.23223,56.949192,-41.335922,63.01049,-36.595352,-77.07008,50.253082,63.01953,-44.107212,66.13147,-43.62002,-81.49101,52.291344,67.672966,-46.624016,68.220825,-37.424763,-80.73944,54.637535,61.458344,-49.48837,66.57079,-32.677563,-76.171265,53.99456,57.682274,-45.017036,0.84445375,-10.496228,-13.707741,-0.8444233,10.496228,13.707741,-15.920466,-23.790112,-20.971588,-15.129779,6.3137813,18.117065,-50.300575,-4.200013,-20.58041,-52.104504,7.1513243,15.360861,-51.90597,6.0553336,-19.560001,-55.7081,11.3940525,14.050324,-70.56914,-6.6206365,-29.794619,-70.092,-2.1510935,-2.630688
685,pushups_down,40.865593,23.196535,-124.96175,41.774754,22.562738,-129.38564,42.460052,12.160297,-129.38846,42.703262,11.102823,-129.4356,40.565365,23.420883,-128.15437,40.633446,23.300604,-128.18173,41.268,26.230911,-128.22789,41.128494,7.2025933,-120.76834,37.629696,21.661047,-115.25171,42.30192,18.86964,-118.36203,40.26276,22.674091,-116.91047,43.124287,-17.502308,-95.36402,29.508743,38.301216,-79.665344,61.151905,-29.403759,-86.875,37.419243,52.72597,-76.07105,83.5745,-35.83701,-99.70113,55.34986,66.98497,-78.86139,89.25434,-45.09616,-110.321846,58.00904,74.74804,-86.711426,89.27119,-36.166096,-111.3789,60.4709,66.085205,-89.81458,86.36121,-30.729404,-100.34573,59.706528,61.312473,-80.29171,0.5159228,-16.515928,-1.5732605,-0.5159228,16.5159,1.5732605,-7.8728356,-34.00995,20.034819,0.4906295,30.44237,42.068184,-31.962559,-27.43021,77.30331,-20.72873,18.703497,91.86729,-34.347263,-22.937445,83.58924,-24.099384,14.555971,97.57899,-39.897747,-30.357927,77.363304,-25.8857,15.355879,94.665596
686,pushups_down,55.88411,21.617546,-55.092663,57.036514,18.113869,-55.564278,56.981544,17.264484,-55.56557,56.89747,16.404568,-55.596222,56.73849,19.211802,-62.643898,56.532078,19.159548,-62.658154,56.26683,19.112244,-62.66328,54.72114,10.827648,-46.406925,53.647392,16.321854,-78.32577,53.18839,20.230848,-49.145535,52.943165,21.38313,-58.430202,43.755753,-9.194639,-16.335981,35.989513,15.573748,-85.25022,31.765928,-10.833371,42.60636,13.474502,12.5941515,-90.38682,36.523582,14.929062,79.35051,21.390303,45.97545,-96.25985,41.042442,19.571291,83.650856,24.592062,52.840157,-108.407524,40.463413,21.528519,73.9938,27.016808,50.72313,-107.19248,38.492428,21.105347,76.50399,26.339859,47.238373,-96.25297,3.0536635,-6.4352074,26.350084,-3.0536635,6.4352074,-26.350084,-19.549366,-8.892165,88.84604,-26.944437,2.4179971,35.224457,-41.14295,-12.447366,156.95851,-48.1494,-5.258779,98.20599,-44.959515,-16.672113,164.1525,-52.6808,-10.926539,104.81653,-41.62399,4.9830904,163.12953,-48.485073,11.436739,97.40324
687,pushups_down,57.578934,9.677186,-73.4604,58.49643,5.7890067,-72.28474,58.425148,5.0327754,-72.28673,58.334602,4.2936726,-72.311295,58.078148,6.426721,-80.49463,57.772614,6.156478,-80.51113,57.434784,5.9050636,-80.507,55.486534,-0.43104976,-56.148632,54.35307,2.8122325,-93.0871,54.69068,9.06483,-65.044586,54.29736,9.722558,-75.75409,43.539364,-17.645859,-22.276709,35.30666,4.1067634,-96.157715,31.195414,-12.135993,35.10245,10.292836,10.0379,-88.95241,37.55168,17.124641,63.307114,20.854305,41.525257,-76.330086,41.7243,19.423037,66.33792,24.61557,48.141365,-87.07612,41.899364,19.6463,56.54408,27.591816,45.70474,-87.19439,39.960453,19.413334,60.03378,26.627504,41.99442,-76.49352,3.0081613,-7.73876,27.746449,-3.008154,7.73876,-27.746449,-18.683622,-12.045917,92.357864,-24.926327,3.7310772,37.043102,-38.793716,-17.449907,165.74225,-49.288094,-7.3914847,105.02467,-43.043743,-23.210304,173.45752,-53.946243,-13.41414,111.96787,-40.333767,0.40043727,172.8552,-48.46286,10.360317,103.811035
688,pushups_down,49.701283,5.8308372,22.630766,50.85029,2.468203,24.15733,50.812584,1.6349849,24.148096,50.84022,0.76389575,24.135416,51.138157,3.3212066,19.068544,51.263,3.1192775,19.068943,51.440548,2.8373365,19.072218,49.790615,-3.1930845,32.30635,50.57509,-0.012877666,9.468758,47.866207,4.129021,26.581882,48.300137,5.592454,19.868902,33.575584,-19.850677,45.053024,44.105793,0.72984517,-8.9050865,14.154723,-25.160896,72.46885,22.862253,6.035092,-25.297174,18.919363,-9.002994,96.763626,27.197964,34.53654,-36.894398,20.954327,-4.0581646,101.90811,29.88063,41.665466,-40.73618,22.613064,0.618509,96.2639,32.074642,37.867764,-35.71426,22.204231,0.31029508,95.21556,30.881182,34.296803,-34.67382,-0.5481948,-6.49901,19.533236,0.5481997,6.4990005,-19.533236,-31.975382,1.6957873,10.2092285,-31.680044,15.226443,-19.926226,-63.564312,7.291192,6.6435943,-66.860306,13.68846,-36.51322,-68.84894,4.0844183,5.387695,-72.23466,9.951466,-37.89632,-64.22216,27.643797,-2.7300117,-67.64829,35.17327,-46.99818
689,pushups_down,52.838356,9.122849,23.273596,54.754227,4.8337016,24.16393,54.658436,3.718155,24.156206,54.584385,2.4915133,24.14553,54.986286,6.087386,17.599583,55.01693,5.9139414,17.59642,55.061996,5.613808,17.585752,53.04383,-2.6627164,31.434212,53.743477,1.0777785,1.7407222,50.392456,7.366202,27.1481,50.822926,9.067016,18.424776,34.696083,-22.500505,45.218338,43.726746,6.6935315,-18.762074,15.4818535,-34.436375,78.73599,25.891727,8.032477,-52.16595,19.585644,-7.5602183,116.65495,29.843994,35.102364,-82.83579,21.907999,-5.6369724,125.593475,34.183,37.442398,-89.89759,23.826344,-2.7808883,118.53462,35.4552,34.156967,-81.501785,22.314217,-3.0301223,115.044365,34.12267,32.534325,-79.939384,-0.41671187,-6.9462047,22.52554,0.41671187,6.9462156,-22.52554,-35.279102,0.97145224,7.276523,-35.1309,10.673887,-19.297045,-69.50143,2.8202608,0.080253705,-71.14196,6.860032,-33.108143,-76.78912,0.007725026,-1.5580636,-78.412636,3.4929204,-34.435658,-68.83794,26.504025,-12.841156,-70.02581,32.049255,-44.944485
690,pushups_down,-49.192642,42.936394,-58.694942,-51.518337,41.517284,-67.14217,-51.426186,41.402225,-67.15706,-51.31819,41.275047,-67.187294,-52.066147,40.24331,-60.193855,-52.381855,39.135826,-60.21747,-52.695812,37.961815,-60.25288,-49.97995,34.69873,-84.005745,-51.560814,28.930416,-53.187145,-46.723038,40.13224,-62.404472,-47.181698,38.565582,-53.543724,-31.48894,27.667582,-80.8647,-44.868755,-3.8034043,-29.248487,-10.805674,17.574747,-75.12652,-40.451378,-32.444485,26.390114,-11.031082,63.630737,-63.042534,-42.920937,-12.912637,71.004265,-13.974669,72.05012,-68.39814,-44.341164,-8.645796,75.735405,-17.778833,69.98239,-67.842026,-44.558136,-3.9581187,69.87467,-16.956602,67.693405,-62.179375,-42.440468,-3.5061631,69.867096,4.1467886,8.924825,-20.62337,-4.146775,-8.924838,20.62337,28.813553,3.855831,32.724415,9.392876,-8.326692,98.694786,53.44217,-0.9452224,71.70548,24.59603,-19.453615,171.41101,59.310966,-5.066537,75.97449,29.028214,-25.996464,179.56169,51.35476,22.94683,68.1167,25.118801,-8.05685,186.88042
691,pushups_down,51.572968,8.826833,10.337203,52.728302,4.7888107,12.053116,52.717197,4.181876,12.049193,52.690826,3.6739209,12.037292,52.639133,5.253275,4.481931,52.611427,4.8817015,4.4807105,52.55664,4.5165777,4.464332,50.922924,-0.73149884,23.085503,50.697372,0.7070698,-11.581684,49.180103,8.227997,15.598024,49.034107,8.615635,5.453267,38.101734,-13.16896,44.975628,40.474174,-1.8585314,-28.574467,27.831566,-5.652822,76.99687,22.616415,11.935768,-49.70002,43.25657,12.974544,100.81505,27.588358,39.045162,-60.020912,48.193615,15.980493,106.72543,30.953825,43.432228,-64.61066,48.348133,15.377481,103.781685,32.413017,41.320118,-61.617874,46.372185,13.892039,100.136055,31.076824,39.420456,-58.59908,-0.3528249,-5.1182895,25.51161,0.3528189,5.1182895,-25.51161,-26.729578,6.6962123,36.553402,-28.532902,22.058807,-27.183348,-53.101562,-1.3315984,51.73734,-56.319946,8.839215,-26.933517,-58.23093,-7.704613,52.346325,-60.82964,2.614447,-27.109575,-58.070736,16.117428,46.65949,-64.245094,28.111225,-37.22056
692,pushups_down,48.339405,72.44259,-162.4087,51.330692,69.59816,-162.0371,52.04902,68.81396,-162.06488,52.963985,67.85556,-162.1341,49.397472,69.10085,-167.90283,48.773876,68.18014,-167.93872,48.102566,67.014244,-167.9477,51.69891,54.52902,-139.5545,44.044495,53.23498,-164.85393,46.2161,68.82623,-150.9881,44.56153,67.93381,-158.2995,52.08117,19.194113,-97.43482,14.444553,25.239307,-144.47287,49.68156,3.969227,-34.1394,-17.297161,1.3995693,-132.71814,41.94992,21.977339,5.751415,-48.917583,27.49992,-118.60459,44.742382,21.049925,7.5349865,-56.861286,29.570332,-127.99278,42.32093,24.383488,3.04251,-54.09721,33.469208,-130.08936,38.908978,26.321957,4.8768954,-51.944,33.140736,-119.873985,6.9042335,-1.6490171,21.498894,-6.9042335,1.6490171,-21.498894,-22.688303,1.0567076,85.96199,-35.79497,-4.080546,53.445564,-43.383213,-4.996922,172.77492,-55.163597,-14.011513,133.85596,-46.970585,-10.974221,182.00476,-59.19413,-21.810408,142.07616,-50.06842,18.51917,177.7441,-63.375587,8.1567335,129.54247
693,pushups_down,1.2992736,22.124886,-265.00107,-0.9239084,34.309223,-271.7792,-2.9072888,35.98241,-271.82,-4.8837266,37.61622,-271.91583,5.463223,31.641737,-271.9309,7.5103855,31.465261,-272.00497,9.562661,31.250671,-272.03445,-7.5504923,47.24678,-248.88913,13.99214,37.612972,-250.646,-1.7885616,21.662691,-250.29099,4.231743,18.917255,-250.87746,-22.717043,51.211338,-204.26721,30.642164,28.39514,-190.21004,-41.01586,24.067818,-159.11859,38.342415,1.6534613,-121.702446,-34.26995,-44.7619,-143.65863,16.733824,-24.352854,-86.06471,-37.64852,-57.457806,-157.35794,15.237087,-30.591223,-92.76877,-29.013178,-58.23307,-161.88625,10.325454,-23.188429,-97.88166,-26.556067,-53.705383,-144.88185,9.954631,-19.991516,-87.0836,-14.317439,4.45557,-2.359816,14.317439,-4.455578,2.359816,-6.1999993,-2.7288465,147.00119,17.50289,5.761346,165.01,1.2273862,13.078037,326.02185,18.498161,16.527315,329.72165,4.447116,18.874779,345.40936,18.424694,22.81238,347.6939,-1.3298165,0.39016184,335.11353,15.229522,0.7847597,336.95416
694,pushups_down,-50.179173,20.165718,9.89148,-52.827095,18.505623,3.3060973,-52.84424,18.101576,3.293994,-52.86309,17.681015,3.2888598,-52.84867,18.25461,12.200979,-52.876884,17.68349,12.208048,-52.922142,17.08363,12.19139,-51.692898,12.247295,-13.5225725,-51.950706,11.337132,25.901321,-47.99321,18.712101,5.044138,-48.05406,18.484858,16.560396,-41.219856,4.010343,-34.31243,-38.708813,-7.387992,49.66751,-33.923298,17.546112,-70.901115,-26.732328,6.276459,81.7912,-39.108814,37.63608,-94.39608,-33.861988,21.791828,104.00945,-42.93117,40.749615,-102.86368,-38.28333,24.204643,110.68512,-43.104084,38.60493,-97.50324,-39.212406,27.497574,105.3789,-41.59419,36.93189,-92.605156,-37.615902,23.935812,102.10755,-0.2696309,3.818273,-26.65768,0.26962116,-3.8182926,26.65768,32.368286,9.762027,-33.092316,31.236475,4.9371176,24.278366,66.36294,3.6016755,-37.604073,62.188362,-0.018503128,24.146996,73.54137,-1.8978086,-38.43058,69.273056,-6.2535696,23.41093,67.20953,29.51461,-54.34072,64.30796,23.540987,11.61165
695,pushups_down,50.114906,21.160368,-2.3045158,51.945107,17.536861,0.5596201,52.059025,16.870018,0.55341554,52.20263,16.197681,0.5486191,51.68283,17.827343,-6.8590193,51.613163,17.388441,-6.865617,51.56362,16.933172,-6.8829308,51.57011,11.0047035,14.780781,50.857395,12.207591,-18.930052,48.050762,19.645319,3.8826666,47.667923,19.989494,-5.908889,40.796227,-5.803999,33.878403,39.054535,0.9197863,-31.076414,23.363026,-12.217092,52.36402,20.034595,-5.354763,-51.190098,29.242071,16.487453,56.23067,26.95452,28.602161,-59.037113,33.801155,17.663603,58.65749,32.73252,31.701374,-64.69775,34.210415,19.763561,53.167408,34.10282,30.052519,-59.978683,32.62084,20.004196,53.866238,32.59142,29.12612,-56.97167,0.8124891,-3.2753367,22.562101,-0.8124941,3.2753267,-22.562101,-27.737696,1.1588589,28.047136,-29.587915,6.331901,-17.44331,-50.60587,-1.5152826,37.064095,-57.02697,3.3002005,-10.797946,-57.72674,-3.7225955,36.648857,-62.48923,0.10094448,-10.951718,-49.85238,16.345198,26.657427,-54.13476,22.131392,-25.500437
696,pushups_down,59.469456,18.671898,-114.18544,62.083862,14.002578,-110.55714,62.223118,13.515195,-110.55133,62.361908,13.054482,-110.56849,60.89273,13.357271,-120.213936,60.199028,12.256723,-120.24585,59.448307,10.971634,-120.27785,57.517593,4.103302,-83.14856,54.676025,0.8322325,-126.663506,56.273643,18.119911,-101.77153,55.226562,16.882198,-114.41345,45.885807,-8.024038,-43.225826,33.46214,-2.1691988,-124.88018,36.023422,-14.138068,22.003122,6.422712,-2.0240004,-122.80812,40.032856,-0.34008405,61.643074,8.123282,37.650482,-126.01244,42.354736,-0.88746285,65.32571,7.3133783,47.15967,-141.01952,43.710377,0.73269784,57.820732,11.309776,46.55923,-141.33707,42.086918,2.5350711,59.63955,11.748124,43.32419,-126.50513,4.0936823,-3.3914678,26.724989,-4.093691,3.3914678,-26.724989,-18.436096,-10.48374,116.1236,-30.9499,-1.0310724,37.79231,-31.105848,-21.018808,213.59283,-54.64897,-19.73942,115.469406,-34.10049,-32.118027,223.6939,-57.4838,-26.348759,123.30657,-33.184467,-14.629616,218.58482,-58.865196,-9.759055,104.95741
697,pushups_down,-49.792446,21.162231,8.212672,-52.633743,19.580666,2.0533733,-52.76844,18.905943,2.0336602,-52.921432,18.220116,2.0212042,-52.702297,19.794746,10.389828,-52.8414,19.317183,10.3855715,-53.007538,18.783245,10.368449,-53.083652,12.349308,-12.4825945,-53.013783,12.896347,24.245749,-47.70801,19.118734,4.1752057,-47.86349,19.429062,14.871531,-41.51656,0.43444002,-30.537987,-38.312725,-5.6577935,48.32805,-26.598858,-1.5957464,-59.731304,-22.73397,-9.205865,66.66813,-29.236702,30.467398,-78.02967,-25.118652,14.176679,73.55996,-33.866997,33.326466,-85.644714,-30.10799,14.546767,77.5536,-34.83115,31.02282,-77.338394,-30.706623,16.017284,71.90077,-33.660885,29.53976,-74.723724,-29.247248,16.49836,71.065216,-0.5258116,2.5052688,-25.818014,0.52582395,-2.5052688,25.818014,34.25993,2.0566115,-25.317053,32.72529,1.5922477,22.173355,66.91795,3.3006423,-22.532421,63.4462,2.0212166,26.929966,73.97087,-0.43164858,-22.987036,70.91795,-1.6029915,26.419106,68.921524,26.590883,-39.99187,66.43106,24.089262,11.00061
698,pushups_down,53.748165,12.040683,1.3117168,55.63683,8.698332,4.1512446,55.609673,8.098444,4.1397753,55.539722,7.389885,4.1347256,55.664516,8.887197,-3.779973,55.6902,8.462694,-3.7875826,55.679447,7.9614043,-3.7941785,53.39239,1.7299769,20.150204,53.725086,3.6020033,-15.644887,51.216488,11.1397705,8.201437,51.371212,11.337816,-2.1819592,37.461124,-9.96676,43.99053,41.687588,-1.6728919,-33.10169,21.946953,-14.743574,68.812355,26.843113,-9.35123,-67.49604,24.71816,7.852034,77.35463,30.14793,20.752062,-94.145355,26.633013,11.634893,80.73514,34.345634,23.572332,-103.56076,28.687134,15.794238,73.223045,35.762207,22.081146,-97.316376,27.977472,15.95733,74.2239,34.82669,20.832506,-92.18898,-0.38638043,-4.333029,24.560806,0.38638043,4.333029,-24.560806,-27.142534,4.2605243,17.903307,-28.954483,7.2379284,-22.285528,-57.527836,-1.360034,22.86639,-59.66906,-0.40558082,-21.326681,-63.20275,-5.0879564,21.933134,-65.41115,-4.8535185,-22.306234,-60.375523,15.969973,7.1502523,-62.732113,17.7321,-39.91489
699,pushups_down,-49.254627,47.20307,-33.716698,-49.667595,46.696693,-39.86583,-49.065365,47.324707,-39.879055,-48.477818,47.99368,-39.888386,-50.65826,43.752872,-37.83076,-50.728268,42.170734,-37.83924,-50.022053,39.876568,-37.839935,-43.79522,43.878643,-51.292503,-47.49256,33.8846,-43.441372,-45.21665,47.495823,-35.766636,-45.089592,43.14032,-33.45564,-19.814209,44.948174,-52.059658,-38.64548,9.663756,-31.334377,7.0821514,67.80345,-42.666084,-32.76936,-7.6238146,-3.638434,1.5753858,88.30279,-25.493713,-33.716236,12.74152,31.609028,-1.5279655,95.06172,-27.191984,-36.9402,15.495549,36.156418,-4.5234923,92.00173,-26.23246,-35.67891,19.05458,35.02038,-3.8245223,88.923775,-24.548437,-33.350967,18.561901,32.37883,4.6302094,7.323025,-9.539994,-4.6301985,-7.323025,9.539994,21.260027,-5.9849415,24.495607,13.744524,-18.33656,41.127186,36.994213,-29.077663,48.14173,30.106255,-35.695156,69.28482,40.675507,-35.834324,50.70489,34.182037,-40.292503,72.8873,35.402542,-14.812862,54.086357,29.641401,-22.379465,80.99114
700,pushups_down,-46.603203,67.28874,-74.58155,-46.74382,65.25194,-83.775566,-45.818813,65.32715,-83.78259,-44.9208,65.44028,-83.82158,-49.056305,63.180744,-79.482315,-49.617004,61.79571,-79.490814,-50.07814,60.557713,-79.52236,-41.376785,59.303207,-100.988174,-48.103523,51.201767,-82.66258,-42.112602,66.85404,-77.82385,-43.360947,60.030373,-72.61129,-16.643888,39.87461,-96.60982,-46.21989,9.60412,-66.50876,14.625109,40.073334,-71.40221,-46.500473,-23.220835,-22.543194,1.5651388,76.95973,-28.617832,-45.116894,12.051693,19.599583,0.51547164,86.870316,-30.573187,-46.22299,17.811605,20.90883,-5.535828,86.04806,-31.036877,-46.463863,22.582579,18.682789,-5.5536156,83.17031,-27.6411,-43.143448,20.219227,19.576921,6.5993776,5.1003594,-16.032707,-6.5993776,-5.1003594,16.032707,38.16842,2.8107402,42.604076,-3.0550961,-6.8868017,117.575645,70.1011,-19.856081,91.87714,6.043984,-30.233427,212.325,74.564224,-27.719446,98.12593,13.590467,-39.072506,222.5987,73.26845,5.6993732,90.6204,13.493387,-25.383516,231.80042
701,pushups_down,50.043655,10.718713,9.483727,51.81502,7.5493627,7.0465794,51.880615,6.4663343,7.051346,51.969337,5.352469,7.0456533,51.757263,9.536492,3.3888524,51.753605,9.906988,3.392817,51.762886,10.274906,3.3920925,50.892567,1.1203835,4.4675584,50.698807,8.194555,-12.235379,48.227245,8.830938,10.351437,48.213516,11.175154,5.415323,38.327213,-20.143988,16.85434,41.414436,13.719988,-26.491714,31.368654,-31.39958,58.341354,30.657122,27.651686,-46.57564,35.34484,-17.709887,105.857704,36.061344,37.75732,-63.895397,37.20921,-14.8584175,114.25741,38.454227,41.633564,-67.676094,37.56899,-12.435191,110.72929,39.173687,37.84195,-65.36257,37.535934,-12.267887,106.17026,38.303722,35.226067,-62.690628,0.5386479,-10.002749,17.289186,-0.5386527,10.002759,-17.289186,-22.816229,-4.2933235,38.26541,-27.407604,15.4051695,-11.5453615,-47.46112,-8.696034,55.46521,-56.30012,14.093226,-16.087446,-53.52993,-13.487201,56.930058,-60.750275,9.546193,-16.5762,-46.587036,5.094509,59.401817,-54.28434,35.179184,-20.664228
